round_number,round_match_number,home_player,home_team_name,away_player,away_team_name,home_player_points,away_player_points
27,6,Player 036,Team 008,Player 042,Team 014,2,3
27,6,Player 036,Team 008,(játék nélkül),Team 014,3,0
27,7,Player 038,Team 005,Player 086,Team 016,3,1
27,7,Player 038,Team 005,Player 057,Team 016,3,1
27,7,Player 038,Team 005,Player 087,Team 016,2,3
27,7,Player 038,Team 005,Player 085,Team 016,0,3
27,7,Player 091,Team 005,Player 086,Team 016,3,1
27,7,Player 091,Team 005,Player 057,Team 016,3,2
27,7,Player 091,Team 005,Player 087,Team 016,0,3
27,7,Player 091,Team 005,Player 085,Team 016,3,2
27,7,Player 040,Team 005,Player 086,Team 016,3,0
27,7,Player 040,Team 005,Player 057,Team 016,3,1
27,7,Player 040,Team 005,Player 087,Team 016,2,3
27,7,Player 040,Team 005,Player 085,Team 016,3,2
27,7,Player 012,Team 005,Player 086,Team 016,3,0
27,7,Player 012,Team 005,Player 057,Team 016,3,0
27,7,Player 012,Team 005,Player 087,Team 016,3,1
27,7,Player 012,Team 005,Player 085,Team 016,3,1
27,8,Player 052,Team 013,Player 005,Team 003,3,1
27,8,Player 052,Team 013,Player 067,Team 003,3,2
27,8,Player 052,Team 013,Player 125,Team 003,2,3
27,8,Player 052,Team 013,Player 003,Team 003,1,3
27,8,Player 051,Team 013,Player 005,Team 003,1,3
27,8,Player 051,Team 013,Player 067,Team 003,0,3
27,8,Player 051,Team 013,Player 125,Team 003,0,3
27,8,Player 051,Team 013,Player 003,Team 003,1,3
27,8,Player 029,Team 013,Player 005,Team 003,3,0
27,8,Player 029,Team 013,Player 067,Team 003,0,3
27,8,Player 029,Team 013,Player 125,Team 003,2,3
27,8,Player 029,Team 013,Player 003,Team 003,1,3
27,8,(játék nélkül),Team 013,Player 005,Team 003,0,3
27,8,(játék nélkül),Team 013,Player 067,Team 003,0,3
27,8,(játék nélkül),Team 013,Player 125,Team 003,0,3
27,8,(játék nélkül),Team 013,Player 003,Team 003,0,3
28,1,Player 114,Team 010,Player 035,Team 008,1,3
28,1,Player 114,Team 010,Player 060,Team 008,0,3
28,1,Player 114,Team 010,Player 037,Team 008,0,3
28,1,Player 114,Team 010,Player 036,Team 008,1,3
28,1,Player 063,Team 010,Player 035,Team 008,0,3
28,1,Player 063,Team 010,Player 060,Team 008,1,3
28,1,Player 063,Team 010,Player 037,Team 008,1,3
28,1,Player 063,Team 010,Player 036,Team 008,0,3
28,1,Player 103,Team 010,Player 035,Team 008,0,3
28,1,Player 103,Team 010,Player 060,Team 008,0,3
28,1,Player 103,Team 010,Player 037,Team 008,0,3
28,1,Player 103,Team 010,Player 036,Team 008,0,3
28,1,Player 024,Team 010,Player 035,Team 008,0,3
28,1,Player 024,Team 010,Player 060,Team 008,3,0
28,1,Player 024,Team 010,Player 037,Team 008,2,3
28,1,Player 024,Team 010,Player 036,Team 008,3,2
28,2,Player 078,Team 002,Player 056,Team 015,0,3
28,2,Player 078,Team 002,Player 112,Team 015,1,3
28,2,Player 078,Team 002,Player 047,Team 015,1,3
28,2,Player 078,Team 002,Player 046,Team 015,0,3
28,2,Player 053,Team 002,Player 056,Team 015,0,3
28,2,Player 053,Team 002,Player 112,Team 015,3,1
28,2,Player 053,Team 002,Player 047,Team 015,0,3
28,2,Player 053,Team 002,Player 046,Team 015,2,3
28,2,Player 054,Team 002,Player 056,Team 015,0,3
28,2,Player 054,Team 002,Player 112,Team 015,0,3
28,2,Player 054,Team 002,Player 047,Team 015,0,3
28,2,Player 054,Team 002,Player 046,Team 015,0,3
28,2,Player 002,Team 002,Player 056,Team 015,3,0
28,2,Player 002,Team 002,Player 112,Team 015,3,0
28,2,Player 002,Team 002,Player 047,Team 015,3,1
28,2,Player 002,Team 002,Player 046,Team 015,2,3
28,3,Player 004,Team 004,Player 028,Team 012,2,3
28,3,Player 004,Team 004,Player 039,Team 012,3,0
28,3,Player 004,Team 004,Player 025,Team 012,3,0
28,3,Player 004,Team 004,Player 083,Team 012,3,1
28,3,Player 018,Team 004,Player 028,Team 012,0,3
28,3,Player 018,Team 004,Player 039,Team 012,2,3
28,3,Player 018,Team 004,Player 025,Team 012,0,3
28,3,Player 018,Team 004,Player 083,Team 012,0,3
28,3,Player 075,Team 004,Player 028,Team 012,1,3
28,3,Player 075,Team 004,Player 039,Team 012,0,3
28,3,Player 075,Team 004,Player 025,Team 012,3,2
28,3,Player 075,Team 004,Player 083,Team 012,1,3
28,3,Player 009,Team 004,Player 028,Team 012,3,1
28,3,Player 009,Team 004,Player 039,Team 012,2,3
28,3,Player 009,Team 004,Player 025,Team 012,3,0
28,3,Player 009,Team 004,Player 083,Team 012,3,0
28,4,Player 088,Team 007,Player 010,Team 006,0,3
28,4,Player 088,Team 007,Player 032,Team 006,0,3
28,4,Player 088,Team 007,Player 030,Team 006,3,0
28,4,Player 088,Team 007,Player 073,Team 006,0,3
28,4,Player 049,Team 007,Player 010,Team 006,0,3
28,4,Player 049,Team 007,Player 032,Team 006,1,3
28,4,Player 049,Team 007,Player 030,Team 006,3,0
28,4,Player 049,Team 007,Player 073,Team 006,3,1
28,4,Player 026,Team 007,Player 010,Team 006,3,0
28,4,Player 026,Team 007,Player 032,Team 006,3,0
28,4,Player 026,Team 007,Player 030,Team 006,3,1
28,4,Player 026,Team 007,Player 073,Team 006,3,1
28,4,Player 034,Team 007,Player 010,Team 006,0,3
28,4,Player 034,Team 007,Player 032,Team 006,3,0
28,4,Player 034,Team 007,Player 030,Team 006,3,0
28,4,Player 034,Team 007,Player 073,Team 006,2,3
28,5,Player 043,Team 014,Player 001,Team 001,0,3
28,5,Player 043,Team 014,Player 069,Team 001,0,3
28,5,Player 043,Team 014,Player 076,Team 001,2,3
28,5,Player 043,Team 014,Player 013,Team 001,1,3
28,5,Player 031,Team 014,Player 001,Team 001,0,3
28,5,Player 031,Team 014,Player 069,Team 001,0,3
28,5,Player 031,Team 014,Player 076,Team 001,2,3
28,5,Player 031,Team 014,Player 013,Team 001,2,3
28,5,Player 095,Team 014,Player 001,Team 001,3,1
28,5,Player 095,Team 014,Player 069,Team 001,0,3
28,5,Player 095,Team 014,Player 076,Team 001,1,3
28,5,Player 095,Team 014,Player 013,Team 001,1,3
28,5,Player 084,Team 014,Player 001,Team 001,1,3
28,5,Player 084,Team 014,Player 069,Team 001,0,3
28,5,Player 084,Team 014,Player 076,Team 001,2,3
28,5,Player 084,Team 014,Player 013,Team 001,0,3
28,6,Player 125,Team 003,Player 045,Team 009,3,0
28,6,Player 125,Team 003,Player 058,Team 009,3,0
28,6,Player 125,Team 003,Player 079,Team 009,3,2
28,6,Player 125,Team 003,(játék nélkül),Team 009,3,0
28,6,Player 067,Team 003,Player 045,Team 009,3,0
28,6,Player 067,Team 003,Player 058,Team 009,3,0
28,6,Player 067,Team 003,Player 079,Team 009,3,0
28,6,Player 067,Team 003,(játék nélkül),Team 009,3,0
28,6,Player 003,Team 003,Player 045,Team 009,3,0
28,6,Player 003,Team 003,Player 058,Team 009,3,0
28,6,Player 003,Team 003,Player 079,Team 009,3,1
28,6,Player 003,Team 003,(játék nélkül),Team 009,3,0
28,6,Player 008,Team 003,Player 045,Team 009,3,0
28,6,Player 008,Team 003,Player 058,Team 009,3,0
28,6,Player 008,Team 003,Player 079,Team 009,3,0
28,6,Player 008,Team 003,(játék nélkül),Team 009,3,0
28,7,Player 022,Team 011,Player 040,Team 005,3,0
28,7,Player 022,Team 011,Player 012,Team 005,0,3
28,7,Player 022,Team 011,Player 006,Team 005,0,3
28,7,Player 022,Team 011,Player 061,Team 005,1,3
28,7,Player 082,Team 011,Player 040,Team 005,3,0
28,7,Player 082,Team 011,Player 012,Team 005,0,3
28,7,Player 082,Team 011,Player 006,Team 005,0,3
28,7,Player 082,Team 011,Player 061,Team 005,3,0
28,7,Player 021,Team 011,Player 040,Team 005,3,1
28,7,Player 021,Team 011,Player 012,Team 005,1,3
28,7,Player 021,Team 011,Player 006,Team 005,1,3
28,7,Player 021,Team 011,Player 061,Team 005,3,2
28,7,Player 023,Team 011,Player 040,Team 005,1,3
28,7,Player 023,Team 011,Player 012,Team 005,1,3
28,7,Player 023,Team 011,Player 006,Team 005,1,3
28,7,Player 023,Team 011,Player 061,Team 005,3,0
28,8,Player 085,Team 016,Player 029,Team 013,3,1
28,8,Player 085,Team 016,Player 051,Team 013,3,2
28,8,Player 085,Team 016,Player 052,Team 013,3,2
28,8,Player 085,Team 016,(játék nélkül),Team 013,3,0
28,8,Player 087,Team 016,Player 029,Team 013,0,3
28,8,Player 087,Team 016,Player 051,Team 013,3,0
28,8,Player 087,Team 016,Player 052,Team 013,1,3
28,8,Player 087,Team 016,(játék nélkül),Team 013,3,0
28,8,Player 059,Team 016,Player 029,Team 013,0,3
28,8,Player 059,Team 016,Player 052,Team 013,2,3
28,8,Player 059,Team 016,(játék nélkül),Team 013,3,0
28,8,Player 057,Team 016,Player 029,Team 013,3,1
28,8,Player 057,Team 016,Player 051,Team 013,3,0
28,8,Player 057,Team 016,Player 052,Team 013,1,3
28,8,Player 057,Team 016,(játék nélkül),Team 013,3,0
28,8,Player 086,Team 016,Player 051,Team 013,1,3
29,1,Player 100,Team 001,Player 064,Team 010,3,1
29,1,Player 100,Team 001,Player 063,Team 010,3,0
29,1,Player 100,Team 001,Player 103,Team 010,3,0
29,1,Player 100,Team 001,Player 020,Team 010,3,1
29,1,Player 101,Team 001,Player 064,Team 010,3,0
29,1,Player 101,Team 001,Player 063,Team 010,3,0
29,1,Player 101,Team 001,Player 103,Team 010,3,0
29,1,Player 101,Team 001,Player 020,Team 010,3,0
29,1,Player 050,Team 001,Player 064,Team 010,3,0
29,1,Player 050,Team 001,Player 063,Team 010,3,2
29,1,Player 050,Team 001,Player 103,Team 010,3,1
29,1,Player 050,Team 001,Player 020,Team 010,3,0
29,1,Player 076,Team 001,Player 064,Team 010,3,0
29,1,Player 076,Team 001,Player 063,Team 010,3,0
29,1,Player 076,Team 001,Player 103,Team 010,3,0
29,1,Player 076,Team 001,Player 020,Team 010,3,0
29,2,Player 041,Team 002,Player 008,Team 003,0,3
29,2,Player 041,Team 002,Player 067,Team 003,1,3
29,2,Player 041,Team 002,Player 003,Team 003,2,3
29,2,Player 041,Team 002,Player 125,Team 003,3,2
29,2,Player 078,Team 002,Player 008,Team 003,0,3
29,2,Player 078,Team 002,Player 067,Team 003,0,3
29,2,Player 078,Team 002,Player 003,Team 003,0,3
29,2,Player 078,Team 002,Player 125,Team 003,0,3
29,2,Player 002,Team 002,Player 008,Team 003,3,1
29,2,Player 002,Team 002,Player 067,Team 003,3,0
29,2,Player 002,Team 002,Player 003,Team 003,3,2
29,2,Player 002,Team 002,Player 125,Team 003,3,0
29,2,Player 054,Team 002,Player 008,Team 003,0,3
29,2,Player 054,Team 002,Player 067,Team 003,0,3
29,2,Player 054,Team 002,Player 003,Team 003,0,3
29,2,Player 054,Team 002,Player 125,Team 003,0,3
29,3,Player 039,Team 012,Player 031,Team 014,3,1
29,3,Player 039,Team 012,Player 071,Team 014,3,2
29,3,Player 039,Team 012,Player 044,Team 014,3,2
29,3,Player 039,Team 012,(játék nélkül),Team 014,3,0
29,3,Player 028,Team 012,Player 031,Team 014,2,3
29,3,Player 028,Team 012,Player 071,Team 014,2,3
29,3,Player 028,Team 012,Player 044,Team 014,3,0
29,3,Player 028,Team 012,(játék nélkül),Team 014,3,0
29,3,Player 025,Team 012,Player 031,Team 014,3,2
29,3,Player 025,Team 012,Player 071,Team 014,0,3
29,3,Player 025,Team 012,Player 044,Team 014,3,1
29,3,Player 025,Team 012,(játék nélkül),Team 014,3,0
29,3,Player 083,Team 012,Player 031,Team 014,3,0
29,3,Player 083,Team 012,(játék nélkül),Team 014,3,0
29,3,Player 109,Team 012,Player 071,Team 014,1,3
29,3,Player 109,Team 012,Player 044,Team 014,3,0
29,4,Player 010,Team 006,Player 018,Team 004,3,0
29,4,Player 010,Team 006,Player 075,Team 004,3,0
29,4,Player 010,Team 006,Player 004,Team 004,0,3
29,4,Player 010,Team 006,(játék nélkül),Team 004,3,0
29,4,Player 102,Team 006,Player 018,Team 004,2,3
29,4,Player 102,Team 006,Player 075,Team 004,3,1
29,4,Player 102,Team 006,Player 004,Team 004,0,3
29,4,Player 102,Team 006,(játék nélkül),Team 004,3,0
29,4,Player 032,Team 006,Player 018,Team 004,0,3
29,4,Player 032,Team 006,Player 075,Team 004,1,3
29,4,Player 032,Team 006,Player 004,Team 004,0,3
29,4,Player 032,Team 006,(játék nélkül),Team 004,3,0
29,4,Player 094,Team 006,Player 018,Team 004,0,3
29,4,Player 094,Team 006,(játék nélkül),Team 004,3,0
29,4,Player 073,Team 006,Player 075,Team 004,3,1
29,4,Player 073,Team 006,Player 004,Team 004,0,3
29,5,Player 046,Team 015,Player 037,Team 008,3,0
29,5,Player 046,Team 015,Player 077,Team 008,0,3
29,5,Player 046,Team 015,Player 016,Team 008,3,1
29,5,Player 046,Team 015,Player 036,Team 008,0,3
29,5,Player 048,Team 015,Player 037,Team 008,0,3
29,5,Player 048,Team 015,Player 077,Team 008,2,3
29,5,Player 048,Team 015,Player 016,Team 008,0,3
29,5,Player 048,Team 015,Player 036,Team 008,0,3
29,5,Player 047,Team 015,Player 037,Team 008,3,1
29,5,Player 047,Team 015,Player 077,Team 008,2,3
29,5,Player 047,Team 015,Player 016,Team 008,3,2
29,5,Player 047,Team 015,Player 036,Team 008,3,1
29,5,Player 056,Team 015,Player 037,Team 008,1,3
29,5,Player 056,Team 015,Player 077,Team 008,0,3
29,5,Player 056,Team 015,Player 016,Team 008,2,3
29,5,Player 056,Team 015,Player 036,Team 008,3,0
29,6,Player 061,Team 005,Player 088,Team 007,3,0
29,6,Player 061,Team 005,Player 118,Team 007,1,3
29,6,Player 061,Team 005,Player 026,Team 007,0,3
29,6,Player 061,Team 005,(játék nélkül),Team 007,3,0
29,6,Player 040,Team 005,Player 088,Team 007,3,0
29,6,Player 040,Team 005,Player 118,Team 007,1,3
29,6,Player 040,Team 005,Player 026,Team 007,3,1
29,6,Player 040,Team 005,(játék nélkül),Team 007,3,0
29,6,Player 012,Team 005,Player 088,Team 007,3,0
29,6,Player 012,Team 005,Player 118,Team 007,3,2
29,6,Player 012,Team 005,Player 026,Team 007,3,0
29,6,Player 012,Team 005,(játék nélkül),Team 007,3,0
29,6,Player 006,Team 005,Player 088,Team 007,3,0
29,6,Player 006,Team 005,Player 118,Team 007,3,1
29,6,Player 006,Team 005,Player 026,Team 007,3,2
29,6,Player 006,Team 005,(játék nélkül),Team 007,3,0
29,7,(játék nélkül),Team 009,Player 085,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 087,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 059,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 057,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 085,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 087,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 059,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 057,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 085,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 087,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 059,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 057,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 085,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 087,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 059,Team 016,0,3
29,7,(játék nélkül),Team 009,Player 057,Team 016,0,3
29,8,Player 051,Team 013,Player 082,Team 011,1,3
29,8,Player 051,Team 013,Player 023,Team 011,1,3
29,8,Player 051,Team 013,Player 033,Team 011,3,2
29,8,Player 051,Team 013,Player 072,Team 011,0,3
29,8,Player 119,Team 013,Player 082,Team 011,3,0
29,8,Player 119,Team 013,Player 023,Team 011,3,0
29,8,Player 119,Team 013,Player 033,Team 011,3,0
29,8,Player 119,Team 013,Player 072,Team 011,3,1
29,8,Player 029,Team 013,Player 082,Team 011,1,3
29,8,Player 029,Team 013,Player 023,Team 011,1,3
29,8,Player 029,Team 013,Player 033,Team 011,3,0
29,8,Player 029,Team 013,Player 072,Team 011,1,3
29,8,(játék nélkül),Team 013,Player 082,Team 011,0,3
29,8,(játék nélkül),Team 013,Player 023,Team 011,0,3
29,8,(játék nélkül),Team 013,Player 033,Team 011,0,3
29,8,(játék nélkül),Team 013,Player 072,Team 011,0,3
30,1,Player 115,Team 010,Player 028,Team 012,0,3
30,1,Player 115,Team 010,Player 109,Team 012,1,3
30,1,Player 115,Team 010,Player 039,Team 012,0,3
30,1,Player 115,Team 010,Player 083,Team 012,0,3
30,1,Player 063,Team 010,Player 028,Team 012,0,3
30,1,Player 063,Team 010,Player 109,Team 012,1,3
30,1,Player 063,Team 010,Player 039,Team 012,0,3
30,1,Player 063,Team 010,Player 083,Team 012,1,3
30,1,Player 103,Team 010,Player 028,Team 012,0,3
30,1,Player 103,Team 010,Player 109,Team 012,0,3
30,1,Player 103,Team 010,Player 039,Team 012,0,3
30,1,Player 103,Team 010,Player 083,Team 012,1,3
30,1,Player 114,Team 010,Player 028,Team 012,0,3
30,1,Player 114,Team 010,Player 109,Team 012,0,3
30,1,Player 114,Team 010,Player 039,Team 012,0,3
30,1,Player 114,Team 010,Player 083,Team 012,0,3
30,2,Player 082,Team 011,Player 081,Team 009,3,1
30,2,Player 082,Team 011,Player 027,Team 009,3,1
30,2,Player 082,Team 011,Player 058,Team 009,2,3
30,2,Player 082,Team 011,Player 019,Team 009,0,3
30,2,Player 072,Team 011,Player 081,Team 009,3,0
30,2,Player 072,Team 011,Player 027,Team 009,3,0
30,2,Player 072,Team 011,Player 058,Team 009,3,0
30,2,Player 072,Team 011,Player 019,Team 009,3,0
30,2,Player 021,Team 011,Player 081,Team 009,3,0
30,2,Player 021,Team 011,Player 027,Team 009,3,0
30,2,Player 021,Team 011,Player 058,Team 009,3,1
30,2,Player 021,Team 011,Player 019,Team 009,3,1
30,2,Player 023,Team 011,Player 081,Team 009,3,2
30,2,Player 023,Team 011,Player 027,Team 009,3,0
30,2,Player 023,Team 011,Player 058,Team 009,3,0
30,2,Player 023,Team 011,Player 019,Team 009,0,3
30,3,Player 034,Team 007,Player 051,Team 013,3,1
30,3,Player 034,Team 007,Player 106,Team 013,3,1
30,3,Player 034,Team 007,Player 029,Team 013,1,3
30,3,Player 034,Team 007,Player 119,Team 013,0,3
30,3,Player 093,Team 007,Player 051,Team 013,0,3
30,3,Player 093,Team 007,Player 106,Team 013,0,3
30,3,Player 093,Team 007,Player 029,Team 013,0,3
30,3,Player 093,Team 007,Player 119,Team 013,0,3
30,3,Player 049,Team 007,Player 051,Team 013,2,3
30,3,Player 049,Team 007,Player 106,Team 013,0,3
30,3,Player 049,Team 007,Player 029,Team 013,0,3
30,3,Player 049,Team 007,Player 119,Team 013,0,3
30,3,Player 088,Team 007,Player 051,Team 013,3,2
30,3,Player 088,Team 007,Player 106,Team 013,0,3
30,3,Player 088,Team 007,Player 029,Team 013,0,3
30,3,Player 088,Team 007,Player 119,Team 013,0,3
30,4,Player 108,Team 008,Player 100,Team 001,0,3
30,4,Player 035,Team 008,Player 100,Team 001,0,3
30,4,Player 035,Team 008,Player 001,Team 001,0,3
30,4,Player 035,Team 008,Player 069,Team 001,0,3
30,4,Player 035,Team 008,Player 013,Team 001,1,3
30,4,Player 077,Team 008,Player 100,Team 001,0,3
30,4,Player 077,Team 008,Player 001,Team 001,2,3
30,4,Player 077,Team 008,Player 069,Team 001,0,3
30,4,Player 077,Team 008,Player 013,Team 001,1,3
30,4,Player 036,Team 008,Player 100,Team 001,0,3
30,4,Player 036,Team 008,Player 001,Team 001,2,3
30,4,Player 036,Team 008,Player 069,Team 001,0,3
30,4,Player 036,Team 008,Player 013,Team 001,0,3
30,4,Player 060,Team 008,Player 001,Team 001,3,1
30,4,Player 060,Team 008,Player 069,Team 001,0,3
30,4,Player 060,Team 008,Player 013,Team 001,1,3
30,5,Player 071,Team 014,Player 010,Team 006,3,1
30,5,Player 071,Team 014,Player 032,Team 006,3,1
30,5,Player 071,Team 014,Player 030,Team 006,3,0
30,5,Player 071,Team 014,Player 073,Team 006,3,1
30,5,Player 031,Team 014,Player 010,Team 006,0,3
30,5,Player 031,Team 014,Player 032,Team 006,3,0
30,5,Player 031,Team 014,Player 030,Team 006,3,0
30,5,Player 031,Team 014,Player 073,Team 006,3,1
30,5,Player 084,Team 014,Player 010,Team 006,0,3
30,5,Player 084,Team 014,Player 032,Team 006,3,2
30,5,Player 084,Team 014,Player 030,Team 006,3,2
30,5,Player 084,Team 014,Player 073,Team 006,0,3
30,5,Player 043,Team 014,Player 010,Team 006,0,3
30,5,Player 043,Team 014,Player 032,Team 006,1,3
30,5,Player 043,Team 014,Player 030,Team 006,3,1
30,5,Player 043,Team 014,Player 073,Team 006,1,3
30,6,Player 008,Team 003,Player 046,Team 015,3,0
30,6,Player 008,Team 003,Player 056,Team 015,3,1
30,6,Player 008,Team 003,Player 112,Team 015,3,0
30,6,Player 067,Team 003,Player 046,Team 015,3,1
30,6,Player 067,Team 003,Player 056,Team 015,3,2
30,6,Player 067,Team 003,Player 112,Team 015,3,0
30,6,Player 067,Team 003,Player 047,Team 015,3,0
30,6,Player 125,Team 003,Player 046,Team 015,1,3
30,6,Player 125,Team 003,Player 056,Team 015,3,1
30,6,Player 125,Team 003,Player 112,Team 015,3,0
30,6,Player 125,Team 003,Player 047,Team 015,3,0
30,6,Player 003,Team 003,Player 046,Team 015,1,3
30,6,Player 003,Team 003,Player 056,Team 015,3,2
30,6,Player 003,Team 003,Player 112,Team 015,3,0
30,6,Player 003,Team 003,Player 047,Team 015,3,0
30,6,Player 005,Team 003,Player 047,Team 015,1,3
30,7,Player 075,Team 004,Player 040,Team 005,1,3
30,7,Player 075,Team 004,Player 012,Team 005,0,3
30,7,Player 075,Team 004,Player 006,Team 005,2,3
30,7,Player 075,Team 004,Player 061,Team 005,3,1
30,7,Player 004,Team 004,Player 040,Team 005,3,1
30,7,Player 004,Team 004,Player 012,Team 005,3,1
30,7,Player 004,Team 004,Player 006,Team 005,2,3
30,7,Player 004,Team 004,Player 061,Team 005,3,0
30,7,Player 018,Team 004,Player 040,Team 005,2,3
30,7,Player 018,Team 004,Player 012,Team 005,0,3
30,7,Player 018,Team 004,Player 006,Team 005,0,3
30,7,Player 018,Team 004,Player 061,Team 005,3,0
30,7,Player 017,Team 004,Player 040,Team 005,3,2
30,7,Player 017,Team 004,Player 012,Team 005,3,1
30,7,Player 017,Team 004,Player 006,Team 005,0,3
30,7,Player 017,Team 004,Player 061,Team 005,3,0
30,8,Player 087,Team 016,Player 041,Team 002,3,2
30,8,Player 087,Team 016,Player 078,Team 002,3,0
30,8,Player 087,Team 016,Player 054,Team 002,3,0
30,8,Player 087,Team 016,Player 002,Team 002,2,3
30,8,Player 059,Team 016,Player 041,Team 002,3,1
30,8,Player 059,Team 016,Player 078,Team 002,3,0
30,8,Player 059,Team 016,Player 054,Team 002,3,0
30,8,Player 059,Team 016,Player 002,Team 002,1,3
30,8,Player 085,Team 016,Player 041,Team 002,3,0
30,8,Player 085,Team 016,Player 078,Team 002,3,0
30,8,Player 085,Team 016,Player 054,Team 002,3,0
